file,form,group,n,rep,rng,gap,zrep,zrng,zgap,core,aug
kurdilihicazkar--sarki--aksak--safvet-i_askim--sevki_bey.txt,sarki,vocal,296,0.21694915254237288,16.9811320754717,0.0,0.7766702409570287,-0.08278136506252656,-1.1100362334777238,0.8594516060195553,-0.25058462745816856
kurdilihicazkar--sarki--aydin--gozlerin_mavi--refik_fersan.txt,sarki,vocal,528,0.20872865275142316,16.9811320754717,0.018975332068311195,0.6730472700974358,-0.08278136506252656,-0.4704513759270198,0.7558286351599623,0.28537725923294255
kurdilihicazkar--sarki--curcuna--bu_aksam--avni_anil.txt,sarki,vocal,433,0.11574074074074074,19.92452830188679,0.02546296296296296,-0.4991057548543636,0.4117193069796866,-0.2517784975468369,-0.9108250618340502,-1.1626035593808872
kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi.txt,sarki,vocal,289,0.052083333333333336,19.0188679245283,0.041666666666666664,-1.3015350280765623,0.25956525404362096,0.29438551622736386,-1.5611002821201834,-1.2667147658928195
kurdilihicazkar--sarki--curcuna--meftunun_oldum--ahmet_mithat_gupgupoglu.txt,sarki,vocal,547,0.1684981684981685,19.0188679245283,0.023809523809523808,0.1659245399160024,0.25956525404362096,-0.3075095193605309,-0.09364071412761857,-0.4011502334881495
kurdilihicazkar--sarki--devrihindi--sen_beni--mahmud_celaleddin_pasa.txt,sarki,vocal,486,0.11958762886597939,16.9811320754717,0.002061855670103093,-0.4506140589430539,-0.08278136506252656,-1.040539074729431,-0.3678326938805273,-1.4083717686099582
kurdilihicazkar--sarki--duyek--arifem_ahkami--haci_arif_bey.txt,sarki,vocal,398,0.1385390428211587,19.0188679245283,0.02518891687657431,-0.21172325352175092,0.25956525404362096,-0.26101552836633574,-0.4712885075653719,-0.7323040359317077
kurdilihicazkar--sarki--duyek--avuclarimda_hala--yusuf_nalkesen.txt,sarki,vocal,421,0.13095238095238096,14.943396226415095,0.0380952380952381,-0.30735642203243546,-0.4251279841686744,0.1740065091097851,0.11777156213623896,0.29177807124602406
kurdilihicazkar--sarki--duyek--baga_girdim--manok_aga.txt,sarki,vocal,472,0.15711252653927812,16.9811320754717,0.040339702760084924,0.02240357708807757,-0.08278136506252656,0.2496587089119152,0.10518494215060413,0.3548436510625193
kurdilihicazkar--sarki--duyek--gecmesin_gunumuz--alaeddin_yavasca.txt,sarki,vocal,640,0.15336463223787167,16.9811320754717,0.06416275430359937,-0.024840258670795163,-0.08278136506252656,1.0526413904812844,0.0579411063917314,1.1105824968730158
kurdilihicazkar--sarki--duyek--gittin_biraktin--emin_ongan.txt,sarki,vocal,397,0.08585858585858586,16.9811320754717,0.09848484848484848,-0.8757832979867677,-0.08278136506252656,2.2095060840070286,-0.7930019329242411,1.4165041510827874
kurdilihicazkar--sarki--duyek--her_kimde--civan_aga.txt,sarki,vocal,611,0.18688524590163935,19.0188679245283,0.03278688524590164,0.39770163795456553,0.25956525404362096,-0.004917479611425216,0.13813638391094457,0.13321890429951935
kurdilihicazkar--sarki--evfer--karsiyakada--lavtaci_hristo.txt,sarki,vocal,516,0.21359223300970873,16.9811320754717,0.011650485436893204,0.7343548119980472,-0.08278136506252656,-0.7173435500650391,0.8171361770605737,0.0997926269955346
kurdilihicazkar--sarki--kapali_curcuna--bitmez_tukenmez--selahattin_icli.txt,sarki,vocal,329,0.2073170731707317,16.9811320754717,0.04573170731707317,0.6552536962910079,-0.08278136506252656,0.43140227229615297,0.7380350613535345,1.1694373336496875
