family,vocal_id,instr_id,transposition,n_anchors,q1a_leapstep_asym,q1b_repins_vocal,q1b_repins_instr,q1b_repins_asym,q2_ins_rate_vocal,q2_ins_rate_instr,q2_len_diff,q2_gap_asym,q3_prerun_gap_minus_nongap,q4_register_slope,q5_beatstrength_rel,q5_phrase_end_coincidence,q6_insint_vocal,q6_insint_instr,quality
1302_0,NLB178968_01,NLB123903_01,-3,48,-0.0425531914893617,0.047619047619047616,0.0,0.047619047619047616,0.875,0.041666666666666664,40,0.0,nan,-1.249191017053362,nan,nan,2.7142857142857144,6.5,0.64
1302_0,NLB178968_01,NLB123938_01,-3,86,-0.03529411764705882,0.0,0.10526315789473684,-0.10526315789473684,0.046511627906976744,0.22093023255813954,-15,-0.011764705882352941,nan,-0.34378332840409054,nan,nan,3.5,3.4210526315789473,0.9222222222222223
1302_0,NLB178968_01,NLB177248_01,-3,86,-0.023529411764705882,0.0,0.125,-0.125,0.046511627906976744,0.18604651162790697,-12,-0.047058823529411764,nan,-0.12788308006657556,nan,nan,4.25,3.4375,0.9222222222222223
1302_0,NLB178968_01,NLB176060_01,-3,51,-0.02,0.07692307692307693,0.0,0.07692307692307693,0.7647058823529411,0.0392156862745098,37,0.0,nan,-1.385246626029402,nan,nan,3.0256410256410255,2.5,0.8490566037735849
1302_0,NLB111764_01,NLB126342_01,-2,71,0.0,0.4,nan,nan,0.2112676056338028,0.0,15,-0.02857142857142857,nan,-0.08726929062307862,nan,nan,1.6666666666666667,nan,0.9577464788732394
1302_0,NLB111764_01,NLB176316_01,-11,73,0.0,0.46153846153846156,0.0,0.46153846153846156,0.1780821917808219,0.0273972602739726,11,-0.013888888888888888,nan,-0.07305355693225253,nan,nan,1.6153846153846154,1.5,0.9333333333333333
1302_0,NLB111764_01,NLB178554_01,1,83,0.0,0.3333333333333333,0.1,0.2333333333333333,0.03614457831325301,0.24096385542168675,-17,-0.036585365853658534,nan,0.0770183096085843,nan,nan,1.6666666666666667,2.4,0.8953488372093024
1302_0,NLB111764_01,NLB123903_01,-4,48,0.0,0.0,0.0,0.0,0.7916666666666666,0.041666666666666664,36,0.0,nan,1.3662770672116462,nan,nan,2.789473684210526,6.5,0.7
1302_0,NLB111764_01,NLB123938_01,-4,84,0.0,0.5,0.09523809523809523,0.40476190476190477,0.023809523809523808,0.25,-19,-0.012048192771084338,nan,0.1216544780628922,nan,nan,1.5,2.5238095238095237,0.9302325581395349
1302_0,NLB111764_01,NLB177248_01,-4,84,0.0,0.5,0.16666666666666666,0.33333333333333337,0.023809523809523808,0.21428571428571427,-16,-0.04819277108433735,nan,-0.5330472143846142,nan,nan,1.5,2.111111111111111,0.8953488372093024
1302_0,NLB111764_01,NLB176060_01,-4,53,0.0,0.18181818181818182,nan,nan,0.6226415094339622,0.0,33,0.0,nan,0.40184585260145445,nan,nan,2.242424242424242,nan,0.9622641509433962
1302_0,NLB149130_01,NLB126342_01,-5,24,0.043478260869565216,nan,0.06382978723404255,nan,0.0,1.9583333333333333,-47,-0.08695652173913043,nan,-0.77,nan,nan,nan,2.723404255319149,0.7916666666666666
1302_0,NLB149130_01,NLB176316_01,-14,24,0.043478260869565216,nan,0.0392156862745098,nan,0.0,2.125,-51,-0.043478260869565216,nan,-0.77,nan,nan,nan,2.6470588235294117,0.7916666666666666
1302_0,NLB149130_01,NLB178554_01,-2,24,0.043478260869565216,nan,0.05063291139240506,nan,0.0,3.2916666666666665,-79,-0.13043478260869565,nan,0.1299999999999999,nan,nan,nan,2.721518987341772,0.9166666666666666
1302_0,NLB149130_01,NLB123903_01,-7,24,0.043478260869565216,nan,0.15384615384615385,nan,0.0,1.0833333333333333,-26,0.0,nan,-0.15999999999999986,nan,nan,nan,3.423076923076923,0.7916666666666666
1302_0,NLB149130_01,NLB123938_01,-7,24,0.043478260869565216,nan,0.08641975308641975,nan,0.0,3.375,-81,-0.043478260869565216,nan,0.1299999999999999,nan,nan,nan,2.691358024691358,0.9166666666666666
1302_0,NLB149130_01,NLB177248_01,-7,24,0.0,nan,0.0641025641025641,nan,0.0,3.25,-78,-0.17391304347826086,nan,-1.0999999999999999,nan,nan,nan,2.7948717948717947,0.875
1302_0,NLB149130_01,NLB176060_01,-7,24,0.043478260869565216,nan,0.0,nan,0.0,1.2083333333333333,-29,0.0,nan,0.8199999999999998,nan,nan,nan,2.896551724137931,0.875
1302_0,NLB142401_01,NLB126342_01,-3,24,0.0,nan,0.10638297872340426,nan,0.0,1.9583333333333333,-47,-0.043478260869565216,3.4523809523809526,0.0,-0.05208333333333337,0.9166666666666666,nan,2.74468085106383,1.0
1302_0,NLB142401_01,NLB176316_01,-12,24,0.0,nan,0.0784313725490196,nan,0.0,2.125,-51,0.0,3.4523809523809526,0.0,-0.05208333333333337,0.9166666666666666,nan,2.6470588235294117,1.0
1302_0,NLB142401_01,NLB178554_01,0,24,0.0,nan,0.0379746835443038,nan,0.0,3.2916666666666665,-79,-0.043478260869565216,3.4523809523809526,0.0,-0.05208333333333337,0.9166666666666666,nan,2.8846153846153846,1.0
1302_0,NLB142401_01,NLB123903_01,-5,24,0.08695652173913043,nan,0.07692307692307693,nan,0.0,1.0833333333333333,-26,0.043478260869565216,3.4523809523809526,-0.7400000000000003,-0.05208333333333337,0.9166666666666666,nan,3.730769230769231,0.8333333333333334
1302_0,NLB142401_01,NLB123938_01,-5,24,0.0,nan,0.06172839506172839,nan,0.0,3.375,-81,0.0,3.4523809523809526,0.0,-0.05208333333333337,0.9166666666666666,nan,2.8875,1.0
1302_0,NLB142401_01,NLB177248_01,-5,24,0.0,nan,0.07692307692307693,nan,0.0,3.25,-78,-0.08695652173913043,nan,0.0,nan,nan,nan,2.7662337662337664,1.0
1302_0,NLB142401_01,NLB176060_01,-5,24,-0.043478260869565216,nan,0.06896551724137931,nan,0.0,1.2083333333333333,-29,0.043478260869565216,3.4523809523809526,-4.28,-0.05208333333333337,0.9166666666666666,nan,2.9655172413793105,0.8333333333333334
1302_0,NLB142066_01,NLB126342_01,-3,47,0.0,0.0,0.041666666666666664,-0.041666666666666664,0.0425531914893617,0.5106382978723404,-22,-0.021739130434782608,6.728260869565218,-1.7800901316222746,0.45408163265306123,0.8367346938775511,3.0,3.25,0.7755102040816326
1302_0,NLB142066_01,NLB176316_01,-12,47,0.0,0.0,0.0,0.0,0.0425531914893617,0.5957446808510638,-26,0.0,6.728260869565218,-1.6443846493992795,0.45408163265306123,0.8367346938775511,3.0,3.0714285714285716,0.7755102040816326
1302_0,NLB142066_01,NLB178554_01,0,49,0.041666666666666664,nan,0.037037037037037035,nan,0.0,1.1020408163265305,-54,-0.041666666666666664,6.728260869565218,-1.3567346938775513,0.45408163265306123,0.8367346938775511,nan,2.814814814814815,0.8571428571428571
1302_0,NLB142066_01,NLB123903_01,-5,45,0.0,0.0,0.0,0.0,0.08888888888888889,0.1111111111111111,-1,0.022727272727272728,6.377777777777778,0.7448936469925341,-0.29591836734693877,-0.16326530612244897,3.5,4.0,0.6122448979591837
1302_0,NLB142066_01,NLB123938_01,-5,49,0.0,nan,0.07142857142857142,nan,0.0,1.1428571428571428,-56,0.0,6.728260869565218,-1.1118367346938776,0.45408163265306123,0.8367346938775511,nan,3.0,0.8571428571428571
1302_0,NLB142066_01,NLB177248_01,-5,49,-0.020833333333333332,nan,0.05660377358490566,nan,0.0,1.0816326530612246,-53,-0.0625,6.728260869565218,-2.0522448979591843,0.45408163265306123,0.8367346938775511,nan,3.018867924528302,0.8163265306122449
1302_0,NLB142066_01,NLB176060_01,-5,43,-0.047619047619047616,0.0,0.0,0.0,0.13953488372093023,0.23255813953488372,-4,0.023809523809523808,6.728260869565218,-6.47984355386994,0.45408163265306123,0.8367346938775511,2.3333333333333335,3.6,0.5918367346938775
1302_0,NLB070229_01,NLB126342_01,2,24,0.0,0.0,0.06382978723404255,-0.06382978723404255,0.041666666666666664,1.9583333333333333,-46,-0.08695652173913043,nan,-0.5525401929260447,nan,nan,nan,2.765957446808511,0.84
1302_0,NLB070229_01,NLB176316_01,-7,24,0.0,0.0,0.0392156862745098,-0.0392156862745098,0.041666666666666664,2.125,-50,-0.043478260869565216,nan,-0.5525401929260447,nan,nan,nan,2.6666666666666665,0.84
